boletim_data,boletim_numero,tipo,numero,ano,orgao,data_ato,pagina,secao,ementa,relevante
2024-11-05,211/2024,PORTARIA,130,,,2024-11-04,0,PORTARIAS,"notadamente em face do disposto no artigo 1°, inciso II, da Portaria PGT Nº 1728, de 2 de outubro de 2017; CONSIDERANDO o disposto no art. 10, cumulado com o art. 13 da Portaria n.673,de 24 de outubro de 2014, que regulamenta o pagamento, no âmbito do Ministério Público do Trabalho, da gratificação por exercício cumulativo de Ofícios instituída pela Lei n.",0
2024-11-05,211/2024,PORTARIA,172,,,2024-11-04,0,PORTARIAS,"Elogio ao servidor ANDRÉ DE OLIVEIRA CASAS legais, em especial as previstas na Portaria PGT nº 1728, 02/10/2017;",0
2024-11-05,211/2024,PORTARIA,173,,,2024-11-04,0,PORTARIAS,"Elogio ao servidor GILBERTO ALVES SANTOS legais, em especial as previstas na Portaria PGT nº 1728, 02/10/2017;",0
2024-11-05,211/2024,PORTARIA,174,,,2024-11-04,0,PORTARIAS,"Elogio à servidora VERIDIANA RUFINO DE CARVALHO legais, em especial as previstas na Portaria PGT nº 1728, 02/10/2017;",0
2024-11-05,211/2024,PORTARIA,175,,,2024-11-04,0,PORTARIAS,"Elogio ao servidor RAFAEL DE ALMEIDA ALVES legais, em especial as previstas na Portaria PGT nº 1728, 02/10/2017;",0
2024-11-05,211/2024,PORTARIA,176,,,2024-11-04,0,PORTARIAS,"Elogio ao servidor JOSÉ FERNANDO DE MENEZES legais, em especial as previstas na Portaria PGT nº 1728, 02/10/2017;",0
2024-11-05,211/2024,PORTARIA,320,,,2024-11-04,0,PORTARIAS,"Designa fiscalização da execução do Contrato nº 21/2024, firmado com a Empresa Brasileira de Correios e Telégrafos. conferidas pelo Regimento Interno Administrativo do Ministério Público do Trabalho, instituído pela Portaria PGT nº 1314, de 22.8.2017,",0
2024-11-05,211/2024,PORTARIA,321,,,2024-11-04,0,PORTARIAS,"Designa equipe de planejamento contratação, em conformidade com a IN nº 58/2022 SEGES-MPDG e a Lei n° 14.133/21. conferidas pelo Regimento Interno Administrativo do Ministério Público do Trabalho, instituído pela Portaria PGT nº 1314, de",0
2024-11-05,211/2024,PORTARIA,234,,,2024-11-04,0,PORTARIAS,"Altera a Portaria GPC n° 230, de 24 de outubro de 2024 e faz novas designações de substitutos com acumulação de Ofícios. suas atribuições legais e regulamentares,",0
2024-11-05,211/2024,DESPACHO,1359.2024,,,,0,PORTARIAS,,0
2024-11-05,211/2024,PORTARIA,149,,,2024-10-14,0,PORTARIAS,"Altera a Portaria PRT 18 nº 148, de 23 de outubro de 2024, que dispôs sobre a designação de Membros para o exercício cumulativo de Ofícios no âmbito da PRT da 18ª Região – Sede e PTMs no mês NOVEMBRO de 2024.",0
2024-11-05,211/2024,EDITAL,12,,,2024-10-29,0,EDITAIS,"e em cumprimento ao inciso I do art. 2º da Resolução CSMPT nº 159, de 28 de agosto de 2018, CONSIDERANDO a Portaria PGR/MPU nº 179, de 22.10.2024, publicada no Diário Oficial da União nº 207, Seção 2, de 24.10.2024, que promoveu o Procurador do Trabalho LUIS PAULO VILLAFANE GOMES SANTOS ao cargo de Procurador Regional do Trabalho, a ser",0
2024-11-05,211/2024,PORTARIA,243,,,2024-10-30,0,PORTARIAS,"Revoga o art. 1º da Portaria nº 234, de 28 de outubro de 2024. legais, resolve:",0
2024-11-05,211/2024,PORTARIA,178,,,2024-10-23,0,PORTARIAS,"Designa gestão e fiscalização da execução do Contrato nº 008/2023, firmado com a empresa EMPRESA PLUS ADMINISTRAÇÃO E TERCEIRIZAÇÃO LTDA.",0
2024-11-05,211/2024,PORTARIA,181,,,2024-11-04,0,PORTARIAS,"Designa fiscalização da execução da(s) Nota(s) de Empenho nº 2024NE000162, firmado com a empresa BRITO E SOUZA LTDA. prevista no Art. 311, inciso XXVIII, do Regimento Interno Administrativo do MPT, resolve:",0
2024-11-05,211/2024,EDITAL,34,,,2024-11-04,0,EDITAIS,"legais e regulamentares, CONSIDERANDO o previsto na Resolução CSMPT n. 222, de 18 de abril de 2024, que estabelece a organização das Unidades, as atribuições dos Ofícios, as regras para substituição com acumulação de Ofícios e as regras que orientam o exercício de plantão no",0
2024-11-05,211/2024,PORTARIA,231,,PROCURADORA-CHEFE DO MINISTÉRIO PÚBLICO DO TRABALHO DE MATO GROSSO DO SUL,2024-11-04,0,PORTARIAS,"atribuições legais, resolve: Art. 1º - Designar os Procuradores abaixo relacionados para representar o Ministério Público do Trabalho nas sessões administrativas e judiciárias do TRT - 24ª Região, no mês de novembro de 2024:",0
2024-11-05,211/2024,PORTARIA,232,,,2024-11-04,0,PORTARIAS,"legais que lhe foram delegadas pela Portaria nº 1.728, de 2 de outubro de 2017, do Exmo. Sr. Procurador-Geral do Trabalho, nos termos do item II do art. 92 da Lei Complementar nº 75, de 20 de maio de 1993, RESOLVE: Art. 1º Convocar, para estagiar na Procuradoria Regional do Trabalho da 24ª Região, o candidato abaixo nominado, conforme",0
2025-11-10,211/2025,PORTARIA,67,,PRESIDENTE DO CONSELHO SUPERIOR DO MINISTÉRIO PÚBLICO DO TRABALHO,2025-11-07,0,PORTARIAS,"O PRESIDENTE DO CONSELHO SUPERIOR DO MINISTÉRIO PÚBLICO DO TRABALHO, em exercício, no uso de suas atribuições e tendo em vista o disposto no artigo 253, da Lei Complementar nº 75/1993, e Considerando as",0
2025-11-10,211/2025,PORTARIA,1696,,PROCURADOR-GERAL DO TRABALHO,2025-11-06,0,PORTARIAS,"Complementar n° 75/1993, considerando o teor do Plano de Trabalho do  Projeto Estratégico “Impactos das Mudanças Climáticas no Meio Ambiente do Trabalho”, subscrito pela Coordenadoria Nacional de Defesa do Meio Ambiente do Trabalho e da Saúde do Trabalhador e da Trabalhadora - CODEMAT, bem como os demais dados e informações constantes do PGEA  20.02.0001.0006012/2025-48, RESOLVE:",0
2025-11-10,211/2025,PORTARIA,1698,,PROCURADOR-GERAL DO TRABALHO,2025-11-06,0,PORTARIAS,"Complementar n° 75/1993, considerando o teor do Plano de Trabalho do  Projeto Estratégico “Saúde Mental no Trabalho”, subscrito pela",0
2025-11-10,211/2025,PORTARIA,1806,,PROCURADORA-GERAL DO TRABALHO,2025-11-07,0,PORTARIAS,"91, da Lei Complementar n° 75/1993, considerando os dados e informações constantes do  PGEA  20.02.1000.0000822/2023- 69, RESOLVE: Art. 1° Exonerar a Procuradora do Trabalho DALLIANA VILAR PEREIRA da função de Editora-Chefe da Revista Científica do Ministério",0
2025-11-10,211/2025,DECISÃO,3399.2025,,,,0,PORTARIAS,,0
2025-11-10,211/2025,DECISÃO,3781.2025,,,,0,PORTARIAS,,0
2025-11-10,211/2025,DECISÃO,3791.2025,,,,0,PORTARIAS,,0
2025-11-10,211/2025,DECISÃO,3803.2025,,,,0,PORTARIAS,,0
2025-11-10,211/2025,DECISÃO,3777.2025,,,,0,PORTARIAS,,0
2025-11-10,211/2025,DECISÃO,3792.2025,,,,0,PORTARIAS,,0
2025-11-10,211/2025,PORTARIA,1798,,DIRETOR DE GESTÃO DE PESSOAS DO MINISTÉRIO PÚBLICO DO TRABALHO,2025-11-06,0,PORTARIAS,"conferida pelo inciso IX, do art. 160, do Regimento Interno Administrativo do Ministério Público do Trabalho, aprovado pela Portaria MPT 1.314, de 22 de agosto de 2017, e considerando o disposto no artigo 7° do Regulamento da Promoção e Progressão Funcional, aprovado pela Portaria PGR/MPU n° 288, de 12 de junho de 2007, RESOLVE:",0
2025-11-10,211/2025,DECISÃO,3821.2025,,,,0,PORTARIAS,,0
2025-11-10,211/2025,DECISÃO,3795.2025,,,,0,PORTARIAS,,0
2025-11-10,211/2025,PORTARIA,407,,,2025-11-07,0,PORTARIAS,"legais, considerando o disposto na Portaria PGT n° 673, de 24 de outubro de 2014, e Portaria PRT-1 n° 338, de 26 de setembro de 2019, republicada pela Portaria PRT-1 n° n° 667, de 29 de dezembro de 2021, RESOLVE: Art. 1° Alterar o artigo 32 da Portaria Substituição de Ofício - novembro 2025 n. 381/2025, de 24/10/2025, que passa a",0
2025-11-10,211/2025,PORTARIA,409,,,2025-11-07,0,PORTARIAS,PGEA 20.02.0100.0002034/2024-48 Recondução de integrantes de Comissão de Processo Administrativo Disciplinar,0
2025-11-10,211/2025,PORTARIA,408,,,2025-11-07,0,PORTARIAS,"Designa fiscalização da execução oriunda da Nota de Empenho n° 2025NE000448, firmada com a",0
2025-11-10,211/2025,PORTARIA,410,,,2025-11-07,0,PORTARIAS,"Designa fiscalização da execução oriunda da Nota de Empenho n° 2025NE000449, firmada com a empresa Ciclo Orgânico Compostagem Ltda.",0
2025-11-10,211/2025,PORTARIA,456,,,2025-11-07,0,PORTARIAS,"que lhe foram delegadas pela Portaria nº 1728, de 2 de outubro de 2017, do Exmo. Procurador-Geral do Trabalho, nos termos do inciso II do art. 92 da Lei Complementar nº 75, de 20 de maio de 1993, CONSIDERANDO o disposto na Resolução CSMPT nº 222/2024, alterada pelas Resoluções CSMPT nº 224/2024, nº 225/2024 e",0
2025-11-10,211/2025,PORTARIA,457,,,2025-11-07,0,PORTARIAS,"que lhe foram delegadas pela Portaria nº 1728, de 2 de outubro de 2017, do Exmo. Procurador-Geral do Trabalho, nos termos do inciso II do art. 92 da Lei Complementar nº 75, de 20 de maio de 1993, e pelas Portarias da PGT nº 673/2014 e nº 674/2014, além do disposto no Ato Conjunto PGR/CASMPU nº 1/2014, na Instrução Normativa SG/MPU nº 1/2014 e na Resolução CSMPT n° 222/2024,",0
2025-11-10,211/2025,PORTARIA,458,,,2025-11-07,0,PORTARIAS,"que lhe foram delegadas pela Portaria nº 1728, de 2 de outubro de 2017, do Exmo. Procurador-Geral do Trabalho, nos termos do inciso II do art. 92 da Lei Complementar nº 75, de 20 de maio de 1993, CONSIDERANDO a Portaria PGT nº 1719.2025, que determinou a alteração do status do Ofício Geral de que é titular o Procurador do",0
2025-11-10,211/2025,DECISÃO,90.2025,,,,0,PORTARIAS,,0
2025-11-10,211/2025,PORTARIA,291,,,2025-11-07,0,PORTARIAS,Designa e altera designação de Membros do Ministério Público do Trabalho lotados na Procuradoria Regional do Trabalho da 3ª Região para atuar em substituição de Ofício.,0
2025-11-10,211/2025,OFÍCIO,292,,,2025-11-07,0,OFÍCIO,"Altera a Portaria PRT-3 n° 338, de 15 de dezembro de 2023 que dispõe sobre Ofícios Especiais do",0
2025-11-10,211/2025,EDITAL,8,,,2025-11-07,0,EDITAIS,"art. 8°, § 1°, da Resolução CSMPT n° 185, de 21/06/2021, e no art. 2° da Portaria PRT-3 n° 338, de 15/12/2023; FAZ SABER aos Procuradores Regionais do Trabalho e aos Procuradores do Trabalho desta Procuradoria Regional do Trabalho da 3ª Região - PRT-3 a abertura de inscrições para exercer, no biênio 2026-2027:",0
2025-11-10,211/2025,PORTARIA,217,,,2025-11-04,0,PORTARIAS,"Designa fiscalização da execução do Contrato n° 07/2021, firmado com a empresa SEGUROS SURA S.A. legais, considerando o disposto nos artigos 87, 91, inciso XXI, e 92, inciso II, da Lei Complementar n° 75/1993, c/c os artigos 7° e 117",0
2025-11-10,211/2025,PORTARIA,218,,,2025-11-04,0,PORTARIAS,"Designa fiscalização da execução do Contrato n° 03/2025, firmado com a empresa EMPRESA BRASIL DE COMUNICAÇÃO S.A. – EBC. legais, considerando o disposto nos artigos 87, 91, inciso XXI, e 92, inciso II, da Lei Complementar n° 75/1993, c/c os artigos 7° e 117",0
2025-11-10,211/2025,PORTARIA,219,,,2025-11-04,0,PORTARIAS,"Designa fiscalização da execução do Nota de Empenho n° 08/2025, firmado com a empresa COMPANHIA DE ÁGUA E ESGOTO DO CEARÁ-CAGECE para a Sede da PRT7ª.",0
2025-11-10,211/2025,PORTARIA,280,,,2025-11-06,0,PORTARIAS,"legais, considerando o disposto no art. 106 e seguintes da Port. PGT 1.542/2022; que a realização de inventário anual dos bens patrimoniais é tarefa indeclinável do administrador público, uma vez que se trata de procedimento essencial para estabelecer a confiabilidade e fidedignidade dos valores inventariados com os registros contábeis existentes em 31 de dezembro de cada exercício; e as informaçõ",0
2025-11-10,211/2025,PORTARIA,125,,,2025-11-07,0,PORTARIAS,"atribuições legais, notadamente em face do disposto no artigo 1°, inciso II, da Portaria PGT N° 1728, de 2 de outubro de 2017; CONSIDERANDO o requerimento formulado pela Chefe da Assessoria Jurídica do 12° Oficio Geral da PRT11ª Região, no qual solicita a designação especifica de um membro para atuar na audiência judicial n° 0000419-16.2024.5.11.0012, que ocorrerá de forma",0
2025-11-10,211/2025,PORTARIA,131,,,2025-10-29,0,PORTARIAS,Designa Membros e Servidores do Ministério Público do Trabalho lotados na Procuradoria Regional do Trabalho da 18ª Região para atuar em regime de Plantão.,0
2025-11-10,211/2025,EDITAL,33,,,2025-11-07,0,EDITAIS,"lhe foram delegadas pela Portaria PGT n. 1.728, de 2 de outubro de 2017, nos termos do art. 92, inciso II, da Lei Complementar n. 75, de 20 de maio de 1993; CONSIDERANDO a Resolução CSMPT n. 137, de 15 de dezembro de 2016, que dispõe sobre a criação, composição, atribuições e",0
2024-11-05,211.1/2024,PORTARIA,200,,,2024-11-04,0,PORTARIAS,"Altera a Portaria 197, de 29 de outubro de 2024. O VICE PROCURADOR-CHEFE DA PROCURADORIA REGIONAL DO TRABALHO DA 22ª REGIÃO, no uso de suas atribuições legais, delegadas pela Portaria PGT nº 1728, de 02 de outubro de 2017;",0
2024-11-06,212/2024,PORTARIA,1571,,PROCURADOR-GERAL DO TRABALHO,2024-10-30,0,PORTARIAS,"Lei Complementar nº 75/93, de 20/5/1993, e tendo em vista o que consta nos arts. 52 e 53 do Ato Conjunto PGR/CASMPU nº 1/2014 e no PGEA 20.02.1500.0001814/2024-23, RESOLVE: Art. 1° Designar o Procurador do Trabalho RAULINO MARACAJÁ COUTINHO FILHO, lotado no 1° Ofício da Procuradoria do Trabalho",0
2024-11-06,212/2024,PORTARIA,1590,,PROCURADOR-GERAL DO TRABALHO,2024-11-04,0,PORTARIAS,"Lei Complementar nº 75/93, de 20/5/1993, e tendo em vista o que consta nos arts. 52 e 53 do Ato Conjunto PGR/CASMPU nº 1/2014 e no PGEA 20.02.0900.0001451/2024-06, RESOLVE: Art. 1° Designar a Procuradora do Trabalho NATASHA CAMPOS BARROSO REBELLO, lotada no 47º Ofício da Procuradoria Regional",0
2024-11-06,212/2024,DECISÃO,5769.2024,,,,0,DECISÃO,,0
2024-11-06,212/2024,PORTARIA,18,,CORREGEDOR-GERAL DO MINISTÉRIO PÚBLICO DO TRABALHO,2024-11-04,0,PORTARIAS,"conferidas pelos artigos 106, III, e 247 da Lei Complementar nº 75, de 20 de maio de 1993, e pelo art. 3º, VII, do Regimento Interno da Corregedoria do Ministério Público do Trabalho (Resolução CSMPT nº 144, de 27 de abril de 2017), RESOLVE: Art. 1º Instaurar INQUÉRITO ADMINISTRATIVO DISCIPLINAR para a apuração, no prazo de 30 (trinta) dias, a contar da publicação",0
2024-11-06,212/2024,EDITAL,73,,DIRETORIA DE GESTÃO DE PESSOAS DO MPT,2024-11-05,0,EDITAIS,"RECADASTRAMENTO - GRATIFICAÇÃO DE ATIVIDADE DE SEGURANÇA de dezembro de 2016, e considerando o disposto na Lei nº 13.316, de 20 de julho de 2016, na Portaria-PGR/MPU nº 61, de 22 de julho de 2016 e na Portaria PGR/MPU n° 202, de 31 de dezembro de 2022, realizará o RECADASTRAMENTO dos servidores que percebem",0
2024-11-06,212/2024,DECISÃO,5812.2024,,,,0,EDITAIS,,0
2024-11-06,212/2024,PORTARIA,458,,,2024-11-04,0,PORTARIAS,"A VICE-PROCURADORA-CHEFE DA PROCURADORIA REGIONAL DO TRABALHO DA 1ª REGIÃO, no uso das suas atribuições legais, considerando o disposto na Portaria PGT nº 673, de 24 de outubro de 2014, e Portaria PRT-1 nº 338, de 26 de setembro de 2019, republicada pela Portaria PRT-1 nº nº 667, de 29 de dezembro de 2021, RESOLVE: Art. 1º Alterar o artigo 1º da Portaria Substituição novembro 2024 nº 448/2024, de",0
2024-11-06,212/2024,PORTARIA,459,,,2024-11-05,0,PORTARIAS,"A VICE-PROCURADORA-CHEFE DA PROCURADORIA REGIONAL DO TRABALHO DA 1ª REGIÃO, no uso das suas atribuições legais, considerando o disposto no inciso II do artigo 1o da Portaria PGT no 1.728/2017, no artigo 55 do Ato Conjunto PGR/CASMPU no 1/2014 e no § 5o do artigo 1º da Portaria PRT-1 nº338.2019, republicada pela Portaria PRT-1 nº 667.2021, RESOLVE: Art. 1º Designar de forma específica a Procuradora",0
2024-11-06,212/2024,PORTARIA,460,,,2024-11-05,0,PORTARIAS,"A VICE-PROCURADORA-CHEFE DA PROCURADORIA REGIONAL DO TRABALHO DA 1ª REGIÃO, no uso das suas atribuições legais, considerando o Ofício PGT nº 3564, de 29 de outubro de 2024, RESOLVE: Art. 1º Determinar prejuízo integral das atribuições do Procurador do Trabalho RODRIGO DE LACERDA CARELLI, no período de 11 a  27 de novembro de 2024, em razão da participação como integrante da Comissão da 2ª Etapa da",0
2024-11-06,212/2024,PORTARIA,461,,,2024-11-05,0,PORTARIAS,"A VICE PROCURADORA-CHEFE DA PROCURADORIA REGIONAL DO TRABALHO DA 1ª REGIÃO, no uso das suas atribuições legais, considerando o disposto na Portaria PGT nº 673, de 24 de outubro de 2014, e Portaria PRT-1 nº 338, de 26 de setembro de 2019, republicada pela Portaria PRT-1 nº nº 667, de 29 de dezembro de 2021, RESOLVE: Art. 1º Designar o Dr. RENATO SILVA BAPTISTA, Procurador(a) do Trabalho, titular do",0
2024-11-06,212/2024,PORTARIA,574,,,2024-11-05,0,PORTARIAS,"Designa fiscais e gestores da execução do Contrato nº 19/2024. atribuições que lhe conferem o art. 311, inciso XXVIII, do Regimento Interno Administrativo do Ministério Público do Trabalho, instituído pela Portaria PGT nº 1.314, de 22 de agosto de 2017, consolidada pela Portaria PGT nº 1.304, de 31 de agosto de 2020, e tendo em",0
2024-11-06,212/2024,PORTARIA,575,,,2024-11-05,0,PORTARIAS,"Designa fiscais e gestores da execução do Contrato nº 20/2024. atribuições que lhe conferem o art. 311, inciso XXVIII, do Regimento Interno Administrativo do Ministério Público do Trabalho, instituído pela Portaria PGT nº 1.314, de 22 de agosto de 2017, consolidada pela Portaria PGT nº 1.304, de 31 de agosto de 2020, e tendo em",0
2024-11-06,212/2024,PORTARIA,576,,,2024-11-05,0,PORTARIAS,"Designa fiscais e gestores da execução do Contrato nº 21/2024. atribuições que lhe conferem o art. 311, inciso XXVIII, do Regimento Interno Administrativo do Ministério Público do Trabalho, instituído pela Portaria PGT nº 1.314, de 22 de agosto de 2017, consolidada pela Portaria PGT nº 1.304, de 31 de agosto de 2020, e tendo em",0
2024-11-06,212/2024,PORTARIA,577,,,2024-11-05,0,PORTARIAS,"Designa fiscais e gestores da execução do Contrato nº 22/2024. atribuições que lhe conferem o art. 311, inciso XXVIII, do Regimento Interno Administrativo do Ministério Público do Trabalho, instituído pela Portaria PGT nº 1.314, de 22 de agosto de 2017, consolidada pela Portaria PGT nº 1.304, de 31 de agosto de 2020, e tendo em",0
2024-11-06,212/2024,PORTARIA,578,,,2024-11-05,0,PORTARIAS,"Designa fiscais e gestores da execução do Contrato nº 23/2024. atribuições que lhe conferem o art. 311, inciso XXVIII, do Regimento Interno Administrativo do Ministério Público do Trabalho, instituído pela Portaria PGT nº 1.314, de 22 de agosto de 2017, consolidada pela Portaria PGT nº 1.304, de 31 de agosto de 2020, e tendo em",0
2024-11-06,212/2024,PORTARIA,331,,,2024-11-05,0,PORTARIAS,"Designa Membros do Ministério Público do Trabalho lotados na substituição de Ofício. A VICE-PROCURADORA-CHEFE DA PROCURADORIA REGIONAL DO TRABALHO DA 3ª REGIÃO, no uso das atribuições",0
2024-11-06,212/2024,PORTARIA,387,,,2024-11-05,0,PORTARIAS,"legais, considerando o estabelecido no § 1º do art. 52 do Ato Conjunto PGR/CASMPU nº 1/2014, na Portaria PRT 4ª Região nº 171, de 31 de outubro de 2014, no art. 11 da Portaria nº 050, de 30 de março de 2015, na Resolução CSMPT nº 133, de 25 de outubro de 2016 e nas Portarias PRT 4ª Região nº 88, de 4 de abril de 2017, e nº 199, de 14 de junho de 2018, referente à designação para substituição por a",0
2024-11-06,212/2024,PORTARIA,389,,,2024-11-05,0,PORTARIAS,"A VICE-PROCURADORA-CHEFE DA PROCURADORIA REGIONAL DO TRABALHO DA 4ª REGIÃO, no uso de suas atribuições legais, considerando o estabelecido no § 1º do art. 52 do Ato Conjunto PGR/CASMPU nº 1/2014, na Portaria PRT 4ª Região nº 171, de 31 de outubro de 2014, no art. 11 da Portaria nº 050, de 30 de março de 2015, na Resolução CSMPT nº 133, de 25 de outubro de 2016, na Portaria PRT 4ª Região nº 88, de",0
2024-11-06,212/2024,PORTARIA,213,,,2024-11-04,0,PORTARIAS,"A VICE-PROCURADORA-CHEFE DA PROCURADORIA REGIONAL DO TRABALHO DA 6ª REGIÃO, no uso das atribuições que lhe confere o Regimento Interno do Ministério Público do Trabalho, aprovado pela Portaria PGT nº 1.314/2017, RESOLVE: I – Designar os Procuradores do Trabalho e servidores, conforme quadro demonstrativo abaixo, para atuarem nos plantões do 1º Grau/Sede de 02/09/2024 a 19/12/2024.",0
2024-11-06,212/2024,PORTARIA,214,,,2024-11-05,0,PORTARIAS,Designa Membros do Ministério Público do Trabalho lotados na substituição de Ofício.,0
2024-11-06,212/2024,PORTARIA,302,,,2024-11-05,0,PORTARIAS,"que lhe foram delegadas pela Portaria nº 1.728, de 02 de outubro de 2017, do Exmo. Procurador-Geral do Trabalho, nos termos do inciso II do art. 92 da Lei Complementar nº 75, de 20 de maio de 1993, Considerando o artigo 2º da Resolução CSMPT nº 192, de 16 de dezembro de 2021, publicada no Diário Oficial da União em 20 de",0
2024-11-06,212/2024,PORTARIA,303,,,2024-11-05,0,PORTARIAS,"Designa Membro da Procuradoria Regional do Trabalho da 9ª Região para cumulação de Ofício e regimentais, em especial, o disposto na Lei 13.024/2014, Ato Conjunto PGR/CASMPU nº 01/2014, da Resolução CSMPT nº 133, de",0
2024-11-06,212/2024,PORTARIA,252,,,2024-11-04,0,PORTARIAS,"Designa Comissão para o Planejamento da Contratação relativa à compra de café em pó para abastecer o estoque do almoxarifado desta Regional, a fim de atender às solicitações concernentes ao consumo da bebida pelos Servidores e Procuradores da 12ª Região, tanto em Florianópolis quanto nas Procuradorias do Trabalho nos Municípios.",0
2024-11-06,212/2024,PORTARIA,177,,,2024-11-05,0,PORTARIAS,"Institui o Manual de Suporte à Atividade Finalística da PRT14, em todas as suas unidades. legais, em especial as previstas no art. 92, II, da Lei Complementar nº 75/93, e no art. 1º, II, III e IV, §§1º e 2º, III, VI e VII da Portaria",0
2024-11-06,212/2024,RESOLUÇÃO,222,2024,,,0,PORTARIAS,,0
2024-11-06,212/2024,PORTARIA,178,,,2024-11-05,0,PORTARIAS,"Altera a Portaria 168.2024 que Designa Membros(as) para atuarem em substituição, com acumulação de ofícios, na PRT-14 (Sede e PTMs) nos meses de novembro e dezembro de 2024. O VICE-PROCURADOR-CHEFE DA PROCURADORIA REGIONAL DO TRABALHO DA 14ª REGIÃO, no uso de suas",0
2024-11-06,212/2024,PORTARIA,137,,,2024-11-05,0,PORTARIAS,"Dispõe sobre a fiscalização do contrato de prestação de serviços de seguro acidentes pessoais coletivo, que entre si fazem, a União, por Intermédio da Procuradoria Regional do Trabalho 16ª Região, e a empresa MBM Seguradora S.A.",0
2024-11-06,212/2024,PORTARIA,150,,,2024-11-05,0,PORTARIAS,"Altera a Portaria nº 16, de 31 de janeiro de 2023, e designa fiscal(is) para o(s)contrato(s) que menciona. O(A) DIRETOR(A) REGIONAL DA PROCURADORIA REGIONAL DO TRABALHO DA 18ª REGIÃO, no uso de suas atribuições legais, e considerando o disposto no inciso XXIX do art. 292 da Portaria PGT nº 1.314, de 22 de agosto de 2017, o contido",0
2024-11-06,212/2024,PORTARIA,245,,,2024-11-05,0,PORTARIAS,Designar os Excelentíssimos Procuradores do Trabalho MATHEUS GAMA CORREIA e LUIZ FELIPE DOS ANJOS DE MELO COSTA para atuarem em substituição de ofício no âmbito da PRT19.,0
2024-11-06,212/2024,PORTARIA,153,,,2024-11-05,0,PORTARIAS,"Dispõe acerca das alterações da Portaria PRT23 n. 146/2024, sobre as substituições do mês de novembro de 2024. previstas no art. 92, II, c/c o art. 91, XXI, ambos da Lei Complementar n. 75/1993, e nos arts. 1º, II, da Portaria PGT n. 1.728/2017 e 14,",0
2024-11-06,212/2024,PORTARIA,154,,,2024-11-05,0,PORTARIAS,"Retifica a escala de Plantão do 2º semestre de 2024 na Procuradoria Regional do Trabalho da 23ª Região. previstas no art. 92, II, c/c o art. 91, XXI, ambos da Lei Complementar n. 75/1993, e nos arts. 1º, II, da Portaria PGT n. 1.728/2017 e na",0
2024-11-06,212/2024,EDITAL,39,,,2024-11-04,0,EDITAIS,"legais e regulamentares, CONSIDERANDO o previsto na Resolução CSMPT n. 222, de 18 de abril de 2024, que estabelece as regras que orientam o exercício de plantão no âmbito do Ministério Público do Trabalho;",0
2024-11-06,212/2024,PORTARIA,233,,,2024-11-05,0,PORTARIAS,"legais, que lhe foram conferidas pela Portaria nº 1.728, de 2 de outubro de 2017, do Exmo. Sr. Procurador-Geral do Trabalho, e nos termos da Lei nº 13.024/2014, do Ato Conjunto PGR/CASMPU nº 1/2014, da Portaria PGT nº 673/2014 e Portaria PRT24ª nº 166/2014, RESOLVE designar a Procuradora do Trabalho CÂNDICE GABRIELA AROSIO para atuar, em substituição, no 1º Ofício Gaet – Codemat, de titularidade d",0
2024-11-06,212/2024,PORTARIA,234,,,2024-11-05,0,PORTARIAS,"legais que lhe foram conferidas pela Portaria nº 1.728, de 2 de outubro de 2017, do Exmo. Sr. Procurador-Geral do Trabalho, e nos termos da Lei nº 13.024/2014, do Ato Conjunto PGR/CASMPU nº 1/2014, da Portaria PGT nº 673/2014 e Portaria PRT24ª nº 166/2014, RESOLVE designar o Procurador do Trabalho PAULO DOUGLAS ALMEIDA DE MORAES para atuar, em substituição, no período de 12 novembro a 1º de dezemb",0
2024-11-06,212/2024,PORTARIA,235,,,2024-11-05,0,PORTARIAS,"legais, que lhe foram conferidas pela Portaria nº 1.728, de 2 de outubro de 2017, do Exmo. Sr. Procurador-Geral do Trabalho, e nos termos da Lei nº 13.024/2014, do Ato Conjunto PGR/CASMPU nº 1/2014, da Portaria PGT nº 673/2014 e Portaria PRT24ª nº 166/2014, RESOLVE designar o Procurador do Trabalho HIRAN SEBASTIÃO MENEGHELLI FILHO para atuar, em substituição, na modalidade remota, no Ofício da Pro",0
2025-11-11,212/2025,PORTARIA,1815,,PROCURADORA-GERAL DO TRABALHO,2025-11-10,0,PORTARIAS,"Complementar n° 75/1993, satisfeitas as exigências da Resolução CSMPT n° 70/2008 e da Portaria PGT n° 196.2023, considerando a manifestação favorável da Corregedoria-Geral do Ministério Público do Trabalho e as demais informações constantes do PGEA 20.02.2300.0000654/2025-37, RESOLVE:",0
2025-11-11,212/2025,PORTARIA,1816,,PROCURADORA-GERAL DO TRABALHO,2025-11-10,0,PORTARIAS,"Complementar n° 75/1993, satisfeitas as exigências da Resolução CSMPT n° 70/2008 e da Portaria PGT n° 196.2023, considerando a manifestação favorável da Corregedoria do Ministério Público do Trabalho e as demais informações constantes do PGEA 20.02.0300.0001596/2025-44, RESOLVE:",0
2025-11-11,212/2025,PORTARIA,1817,,PROCURADORA-GERAL DO TRABALHO,2025-11-10,0,PORTARIAS,"Complementar n° 75/1993, satisfeitas as exigências da Resolução CSMPT n° 70/2008 e da Portaria PGT n° 196.2023, considerando a manifestação favorável da Corregedoria-Geral do Ministério Público do Trabalho e os demais dados e informações constantes do  PGEA  20.02.1402.0000149/2025-79, RESOLVE:",0
